,temp_zone_0,phvac_0,temp_outdoor,solar,occ_0,Supply_airflow,Cooling_sp,Heating_sp,Cooling Coil BTU,VAV 13 BTU,temp_sup,CC_Valve,HC_Valve,PHC_Valve,MAT,PHC_DAT,HC_DAT,Heating Coil BTU,Preheating Coil BTU,temp_sup_spt,CO2Sensor,OA_Airflow,OA_DamperSignal,CO2Setpoint,Time,day_sin,day_cos
2023-09-01 15:00:00,75.15933228,-2188.091483,77.58,656.2666667,4,397.2747495,80.0,65.0,8.03027312,0.034896366,58.02494176,54.94040044,0.0,0.0,73.46922811,73.57203166,73.28916931,13.99198882,10474.74707,55.0,541.3030303,-37.20177061,30.0,1000.0,2023-09-01 15:00:00,-0.7071067811865471,-0.7071067811865479
2023-09-01 15:15:00,74.9291687,-2594.140652,76.00666667,624.2,4,459.7122751,80.0,65.0,9.15701135,0.034688029,57.31535594,57.66563797,0.0,0.0,73.45733897,73.67400614,73.34606934,13.97465134,10474.78027,55.0,563.5757576,-36.82310694,29.33333333,1000.0,2023-09-01 15:15:00,-0.7518398074789773,-0.6593458151000691
2023-09-01 15:30:00,74.76060994,-2592.520125,77.04,577.6666667,4,455.2523773,80.0,65.0,9.407481194,0.034688029,57.00037003,57.80723826,0.0,0.0,73.42845408,73.74709829,73.34181976,13.94299571,10474.6123,55.0,578.6666667,-35.46936098,29.0,1000.0,2023-09-01 15:30:00,-0.7933533402912349,-0.6087614290087209
2023-09-01 15:45:00,74.29381307,-2736.489615,77.31333333,549.8666667,4,540.8677854,80.0,65.0,6.549745798,0.034688028,58.32421875,45.74882889,0.0,0.0,73.46669261,74.12649028,73.38174947,13.98071575,10474.58626,58.33333333,587.6363636,-439.9582881,68.33333333,1000.0,2023-09-01 15:45:00,-0.8314696123025448,-0.555570233019603
2023-09-01 16:00:00,74.23318481,-1605.999029,77.04,516.4666667,4,371.9397768,80.0,65.0,7.577632268,0.034479693,60.05742264,54.93044662,0.0,0.0,73.70800018,74.50849915,73.62216695,13.95561918,10474.30957,56.66666667,541.2424242,-159.3262137,47.33333333,1000.0,2023-09-01 16:00:00,-0.8660254037844384,-0.5000000000000004
2023-09-01 16:15:00,74.73953247,-2044.961457,77.46666667,481.2666667,4,369.6800934,80.0,65.0,7.569957256,0.034167187,57.4466095,53.60997645,0.0,0.0,73.74370066,74.27780406,73.61451721,13.94756254,10474.10482,55.0,559.030303,-32.62263548,29.0,1000.0,2023-09-01 16:15:00,-0.8968727415326883,-0.44228869021900136
2023-09-01 16:30:00,74.60482788,-2466.357412,76.58,446.5333333,3,442.6850099,80.0,65.0,9.002651532,0.034063019,57.21183395,56.35584259,0.0,0.0,73.62981415,74.29312642,73.56183624,13.92214108,10474.02572,55.0,570.7272727,-35.90827242,29.33333333,1000.0,2023-09-01 16:30:00,-0.9238795325112865,-0.38268343236509034
2023-09-01 16:45:00,74.50397746,-2115.635944,76.78666667,403.4666667,1,378.2507625,80.0,65.0,8.559542974,0.033854683,57.01042938,54.97850927,0.0,0.0,73.50321198,74.30844371,73.50746155,13.92560514,10473.91536,55.0,571.1212121,-33.9774318,29.0,1000.0,2023-09-01 16:45:00,-0.9469301294951056,-0.3214394653031618
2023-09-01 17:00:00,74.65241496,-1758.334803,76.77333333,359.0,1,311.6288153,80.0,65.0,7.498962402,0.034479694,56.98667653,52.19856644,0.0,0.0,73.47772471,74.29312388,73.48027293,13.95767752,10473.75293,55.0,561.3030303,-34.46273693,29.66666667,1000.0,2023-09-01 17:00:00,-0.9659258262890681,-0.2588190451025215
2023-09-01 17:15:00,74.83220418,-1272.244596,76.58,314.2,1,237.2987402,80.0,65.0,3.204260548,0.034167189,58.14787928,28.26226616,0.0,0.0,73.5227534,74.27695719,73.48707072,13.91565927,10473.77637,59.66666667,553.3636364,-32.3766825,30.0,1000.0,2023-09-01 17:15:00,-0.9807852804032303,-0.19509032201612866
2023-09-01 17:30:00,75.13504028,-791.4848483,76.28666667,273.4,2,208.9894142,80.0,65.0,2.408178369,0.035000535,63.22594198,11.70334752,0.0,0.0,73.66635895,74.30078634,73.64001465,13.86912251,10473.85547,67.33333333,545.4848485,-33.06511836,30.66666667,1000.0,2023-09-01 17:30:00,-0.9914448613738103,-0.1305261922200525
2023-09-01 17:45:00,75.40660604,-476.5576008,76.06,235.5333333,2,208.0903303,80.0,65.0,1.278345466,0.03520887,68.24493154,9.410523415,0.0,0.0,73.86186727,74.40122223,73.88482157,13.91248894,10474.7806,70.0,544.4242424,-34.09800032,31.0,1000.0,2023-09-01 17:45:00,-0.9978589232386035,-0.06540312923014362
2023-09-01 18:00:00,75.77125041,-301.4694032,75.74,191.1333333,2,207.9943281,80.0,65.0,1.303783456,0.03520887,71.25636292,30.19763565,0.0,0.0,74.09828695,74.47102865,74.13231659,13.91804409,10475.72461,70.66666667,554.2424242,-34.09054395,31.0,1000.0,2023-09-01 18:00:00,-1.0,-1.8369701987210297e-16
2023-09-01 18:15:00,76.0893453,-282.1614256,75.52,149.4,2,205.1448924,80.0,65.0,1.293001056,0.035417207,71.81987762,30.68644905,0.0,0.0,74.28972371,74.77427928,74.31950887,13.93309657,10476.20768,71.0,553.9393939,-124.6447379,47.0,1000.0,2023-09-01 18:15:00,-0.9978589232386036,0.06540312923014237
2023-09-01 18:30:00,76.32903035,-300.0497137,75.32666667,94.33333333,2,206.8388431,80.0,65.0,1.31216526,0.035625542,71.82118988,31.33106041,0.0,0.0,74.48380788,75.14245351,74.47869364,13.95832062,10476.30046,71.0,544.2727273,-195.5568025,55.0,1000.0,2023-09-01 18:30:00,-0.9914448613738105,0.13052619222005127
2023-09-01 18:45:00,76.52818807,-297.7495512,75.14,57.93333333,2,207.3053082,80.0,65.0,1.315401673,0.036458888,72.0661087,28.66362508,0.0,0.0,74.69500224,75.13392639,74.65922546,13.96773783,10476.57064,71.66666667,533.7575758,-195.4772742,55.0,1000.0,2023-09-01 18:45:00,-0.9807852804032307,0.19509032201612742
2023-09-01 19:00:00,76.66631063,-260.1163107,74.66666667,30.93333333,0,207.3532973,80.0,65.0,1.311729471,0.03645889,72.77614594,29.90270233,0.0,0.0,74.74696604,74.91910299,74.7503713,13.99584103,10476.42741,72.0,522.3636364,-195.392389,55.0,1000.0,2023-09-01 19:00:00,-0.9659258262890684,0.2588190451025203
2023-09-01 19:15:00,76.70321655,-260.9885128,74.00666667,14.93333333,0,207.9703295,80.0,65.0,2.276371678,0.03645889,72.81149546,30.37180519,0.0,0.0,74.72140757,74.61749776,74.75122579,14.00078932,10476.36654,72.0,502.2121212,-195.186696,55.0,1000.0,2023-09-01 19:15:00,-0.9469301294951057,0.3214394653031615
2023-09-01 19:30:00,76.7367452,-253.0381397,72.94666667,2.6,0,208.407863,80.0,65.0,1.328720013,0.036875562,72.96897125,33.46501414,0.0,0.0,74.80404663,74.23442841,74.81171672,14.00697263,10477.03874,72.0,479.3939394,-195.0672616,55.0,1000.0,2023-09-01 19:30:00,-0.923879532511287,0.38268343236508917
2023-09-01 19:45:00,76.78695679,-261.0397132,71.58,0.0,0,208.5807911,80.0,65.0,1.325740655,0.03645889,72.89532725,29.20914523,0.0,0.0,74.78530375,73.76326497,74.81086731,13.98450756,10477.24154,72.0,463.6060606,-201.5565435,55.66666667,1000.0,2023-09-01 19:45:00,-0.8968727415326885,0.442288690219001
2023-09-01 20:00:00,76.85067749,-240.680809,70.91333333,0.0,0,205.7875662,80.0,65.0,1.335855126,0.03645889,73.21658071,31.84703128,0.0,0.0,74.85432434,73.17119853,74.83984121,13.96163527,10477.16309,72.66666667,452.5757576,-179.097623,53.33333333,1000.0,2023-09-01 20:00:00,-0.866025403784439,0.49999999999999933
2023-09-01 20:15:00,76.92113241,-212.2965424,69.74,0.0,0,203.5567923,80.0,65.0,2.077781955,0.03645889,73.6819458,30.48814201,0.0,0.0,74.74697113,72.3991979,74.80319722,13.96644211,10477.21452,73.0,443.2121212,-154.7834856,50.66666667,1000.0,2023-09-01 20:15:00,-0.8314696123025455,0.5555702330196018
2023-09-01 20:30:00,76.98505656,-214.5338459,68.86666667,0.0,0,209.4558727,80.0,65.0,1.476762772,0.036771394,73.80711365,31.20185788,0.0,0.0,74.40889994,71.73413086,74.58684031,13.98662567,10477.13574,73.0,439.2121212,-132.1209445,48.0,1000.0,2023-09-01 20:30:00,-0.7933533402912357,0.6087614290087199
2023-09-01 20:45:00,76.96507772,-204.6610439,68.44,0.0,0,203.7395584,80.0,65.0,1.34623905,0.036667227,73.84769948,31.06577619,0.0,0.0,74.07531993,71.23477936,74.31440226,14.00359058,10476.94043,73.0,433.1515152,-113.7828862,45.66666667,1000.0,2023-09-01 20:45:00,-0.7518398074789778,0.6593458151000684
2023-09-01 21:00:00,76.92499797,-215.6457967,67.48,0.0,0,204.4029489,80.0,65.0,1.34220163,0.03645889,73.64444478,24.81999842,0.0,0.0,74.04299418,70.86941274,74.22164663,13.9585743,10476.98177,73.0,430.6666667,-108.8129106,45.0,1000.0,2023-09-01 21:00:00,-0.7071067811865477,0.7071067811865474
2023-09-01 21:15:00,76.9014384,-195.2379093,66.55333333,0.0,0,204.6015105,80.0,65.0,1.734560132,0.03697973,73.93556213,29.89070066,0.0,0.0,74.1552887,70.53805033,74.25823466,13.95075576,10477.25163,73.0,427.3636364,-103.9658721,44.33333333,1000.0,2023-09-01 21:15:00,-0.6593458151000694,0.7518398074789769
2023-09-01 21:30:00,76.96562703,-199.655409,65.44666667,0.0,0,206.5311528,80.0,65.0,2.655698498,0.037396404,73.95857239,30.75105921,0.0,0.0,74.35184987,70.18067424,74.38845317,13.98946857,10477.50814,73.0,428.8181818,-92.39512125,42.66666667,1000.0,2023-09-01 21:30:00,-0.6087614290087209,0.7933533402912349
2023-09-01 21:45:00,77.01958211,-221.9595192,64.27333333,0.0,0,204.9588458,80.0,65.0,1.353099902,0.036979731,73.64284515,23.95728747,0.0,0.0,74.13912201,69.80236308,74.29652913,13.93639119,10477.23275,73.0,430.1212121,-83.70988867,41.33333333,1000.0,2023-09-01 21:45:00,-0.555570233019603,0.8314696123025448
2023-09-01 22:00:00,77.08680216,-202.6708666,63.58,0.0,0,209.3451057,80.0,65.0,1.361869256,0.037188066,74.07482147,30.24211629,0.0,0.0,74.04214223,69.56179301,74.18420664,13.9649957,10477.26986,73.0,428.969697,-73.57699312,39.66666667,1000.0,2023-09-01 22:00:00,-0.5000000000000004,0.8660254037844384
2023-09-01 22:15:00,77.14047241,-213.2039454,63.02666667,0.0,0,208.3805762,80.0,65.0,1.359460076,0.037188067,73.95878601,30.12242317,0.0,0.0,74.11699931,69.3035965,74.20122782,13.96670564,10477.45866,73.0,429.9090909,-69.75012119,39.0,1000.0,2023-09-01 22:15:00,-0.4422886902190022,0.8968727415326878
2023-09-01 22:30:00,77.15709432,-221.620935,62.58666667,0.0,0,205.154741,80.0,65.0,1.365582863,0.037188067,73.78838857,28.08801715,0.0,0.0,74.0795695,68.92318726,74.17314657,13.94072564,10477.27181,73.0,429.2424242,-66.05265602,38.33333333,1000.0,2023-09-01 22:30:00,-0.3826834323650904,0.9238795325112865
2023-09-01 22:45:00,77.20392863,-216.3142324,62.01333333,0.0,0,208.8164787,80.0,65.0,1.722011725,0.037083899,73.97871399,29.44198163,0.0,0.0,74.01832835,68.62134298,74.12125142,13.9726731,10477.43262,73.0,428.4545455,-64.25240161,38.0,1000.0,2023-09-01 22:45:00,-0.32143946530316186,0.9469301294951056
2023-09-01 23:00:00,77.1900533,-218.5332334,61.88666667,0.0,0,208.4607911,80.0,65.0,1.357932488,0.036875562,73.9264094,29.50665156,0.0,0.0,73.94774373,68.37438202,74.05830383,13.98333867,10477.39128,73.0,431.1212121,-60.74865205,37.33333333,1000.0,2023-09-01 23:00:00,-0.25881904510252157,0.9659258262890681
2023-09-01 23:15:00,77.13933309,-213.3244345,61.75333333,0.0,0,208.5857106,80.0,65.0,1.360090653,0.03697973,73.95767212,30.12518501,0.0,0.0,73.89502462,68.15697479,74.00131734,13.95645142,10477.42741,73.0,428.969697,-59.04504434,37.0,1000.0,2023-09-01 23:15:00,-0.19509032201612872,0.9807852804032303
2023-09-01 23:30:00,77.13955688,-218.0333917,61.69333333,0.0,0,202.6915533,80.0,65.0,1.360894044,0.037396402,73.78567759,28.00969442,0.0,0.0,73.84486135,67.92951202,73.94519043,13.97067992,10477.40104,73.0,430.4242424,-59.04504434,37.0,1000.0,2023-09-01 23:30:00,-0.13052619222005257,0.9914448613738103
2023-09-01 23:45:00,77.12934367,-218.7834301,61.66,0.0,0,209.8066329,80.0,65.0,1.774442712,0.03697973,73.87828827,28.25321134,0.0,0.0,73.80150604,67.70294189,73.89076996,13.96770763,10477.57617,73.0,429.5151515,-59.04504434,37.0,1000.0,2023-09-01 23:45:00,-0.06540312923014367,0.9978589232386035
