,temp_zone_0,phvac_0,occ_0,solar,temp_outdoor,Time,day_sin,day_cos,setpt_0
2021-07-23 19:00:00,75.045613,-4597.388672,1,166.9333333,74.96666667,7/23/2021 19:00,-0.965925826,0.258819045,25
2021-07-23 19:15:00,74.93208658,-4613.386582,1,126.2666667,74.70666667,7/23/2021 19:15,-0.946930129,0.321439465,25
2021-07-23 19:30:00,74.82912333,-4596.900163,2,82.66666667,74.37333333,7/23/2021 19:30,-0.923879533,0.382683432,25
2021-07-23 19:45:00,74.57648475,-4570.964671,2,49.86666667,73.92666667,7/23/2021 19:45,-0.896872742,0.44228869,25
2021-07-23 20:00:00,74.2923995,-4525.253629,1,24.53333333,73.35333333,7/23/2021 20:00,-0.866025404,0.5,25
2021-07-23 20:15:00,73.93673208,-4331.228481,1,13.46666667,72.96,7/23/2021 20:15,-0.831469612,0.555570233,25
2021-07-23 20:30:00,73.82314158,-3836.996692,0,1.466666667,72.31333333,7/23/2021 20:30,-0.79335334,0.608761429,25
2021-07-23 20:45:00,73.74299667,-3230.46028,1,0.0,71.80666667,7/23/2021 20:45,-0.751839807,0.659345815,25
2021-07-23 21:00:00,73.79200967,-2707.814004,1,0.0,71.37333333,7/23/2021 21:00,-0.707106781,0.707106781,25
2021-07-23 21:15:00,73.80117375,-2480.039732,1,0.0,71.00666667,7/23/2021 21:15,-0.659345815,0.751839807,25
2021-07-23 21:30:00,73.79949567,-2493.588374,1,0.0,70.66,7/23/2021 21:30,-0.608761429,0.79335334,25
2021-07-23 21:45:00,73.71851083,-2502.252484,1,0.0,70.36666667,7/23/2021 21:45,-0.555570233,0.831469612,25
2021-07-23 22:00:00,73.63865458,-2516.552273,1,0.0,70.09333333,7/23/2021 22:00,-0.5,0.866025404,25
2021-07-23 22:15:00,73.53598033,-2523.493836,1,0.0,69.18,7/23/2021 22:15,-0.44228869,0.896872742,25
2021-07-23 22:30:00,73.43602417,-2514.244978,1,0.0,67.21333333,7/23/2021 22:30,-0.382683432,0.923879533,25
2021-07-23 22:45:00,73.34019783,-2515.67686,0,0.0,65.68,7/23/2021 22:45,-0.321439465,0.946930129,25
2021-07-23 23:00:00,73.0612975,-2520.076363,0,0.0,64.82666667,7/23/2021 23:00,-0.258819045,0.965925826,25
2021-07-23 23:15:00,72.80208025,-2536.773332,0,0.0,64.23333333,7/23/2021 23:15,-0.195090322,0.98078528,25
2021-07-23 23:30:00,72.51341792,-2547.289386,0,0.0,63.56666667,7/23/2021 23:30,-0.130526192,0.991444861,25
2021-07-23 23:45:00,72.275539,-2552.74248,0,0.0,62.91333333,7/23/2021 23:45,-0.065403129,0.997858923,25
2021-07-24 00:00:00,72.01550242,-2543.176807,0,0.0,62.57333333,7/24/2021 0:00,0.0,1.0,25
2021-07-24 00:15:00,71.787504,-2540.896086,0,0.0,62.39333333,7/24/2021 0:15,0.065403129,0.997858923,25
2021-07-24 00:30:00,71.63944467,-2541.239222,0,0.0,62.06666667,7/24/2021 0:30,0.130526192,0.991444861,25
2021-07-24 00:45:00,71.48017325,-2530.790827,0,0.0,61.84666667,7/24/2021 0:45,0.195090322,0.98078528,25
2021-07-24 01:00:00,71.28067617,-2528.067439,0,0.0,61.5,7/24/2021 1:00,0.258819045,0.965925826,25
2021-07-24 01:15:00,71.138867,-2524.226497,0,0.0,61.2,7/24/2021 1:15,0.321439465,0.946930129,25
2021-07-24 01:30:00,70.9958375,-2520.208048,0,0.0,60.74666667,7/24/2021 1:30,0.382683432,0.923879533,25
2021-07-24 01:45:00,70.88995658,-2518.447469,0,0.0,60.78,7/24/2021 1:45,0.44228869,0.896872742,25
2021-07-24 02:00:00,70.78543108,-2516.965102,0,0.0,60.75333333,7/24/2021 2:00,0.5,0.866025404,25
2021-07-24 02:15:00,70.67411717,-2521.364794,0,0.0,60.64666667,7/24/2021 2:15,0.555570233,0.831469612,25
2021-07-24 02:30:00,70.55821667,-2521.34793,0,0.0,60.44666667,7/24/2021 2:30,0.608761429,0.79335334,25
2021-07-24 02:45:00,70.47982317,-2508.69996,0,0.0,60.12,7/24/2021 2:45,0.659345815,0.751839807,25
2021-07-24 03:00:00,70.38209625,-2499.89933,0,0.0,59.90666667,7/24/2021 3:00,0.707106781,0.707106781,25
2021-07-24 03:15:00,70.31265775,-2502.275286,0,0.0,59.84666667,7/24/2021 3:15,0.751839807,0.659345815,25
2021-07-24 03:30:00,70.24173925,-2502.782532,0,0.0,59.57333333,7/24/2021 3:30,0.79335334,0.608761429,25
2021-07-24 03:45:00,70.15120625,-2499.660861,0,0.0,59.48,7/24/2021 3:45,0.831469612,0.555570233,25
2021-07-24 04:00:00,70.09694025,-2495.872941,0,0.0,59.34666667,7/24/2021 4:00,0.866025404,0.5,25
2021-07-24 04:15:00,70.02182142,-2488.133906,0,0.0,59.04666667,7/24/2021 4:15,0.896872742,0.44228869,25
2021-07-24 04:30:00,69.95790908,-2484.204131,0,0.0,58.73333333,7/24/2021 4:30,0.923879533,0.382683432,25
2021-07-24 04:45:00,69.900715,-2483.929593,0,0.0,58.50666667,7/24/2021 4:45,0.946930129,0.321439465,25
2021-07-24 05:00:00,69.8509115,-2475.201852,0,0.0,58.64,7/24/2021 5:00,0.965925826,0.258819045,25
2021-07-24 05:15:00,69.8025725,-2459.428132,0,0.0,58.65333333,7/24/2021 5:15,0.98078528,0.195090322,25
2021-07-24 05:30:00,69.72496925,-2445.735541,0,0.0,58.78,7/24/2021 5:30,0.991444861,0.130526192,25
2021-07-24 05:45:00,69.69838283,-2439.001771,0,5.0,58.56,7/24/2021 5:45,0.997858923,0.065403129,25
2021-07-24 06:00:00,69.68127333,-2431.940605,0,13.2,58.42666667,7/24/2021 6:00,1.0,6.12e-17,25
2021-07-24 06:15:00,69.64860233,-2433.426999,0,21.13333333,58.53333333,7/24/2021 6:15,0.997858923,-0.065403129,25
2021-07-24 06:30:00,69.65510375,-2433.20666,0,40.6,59.00666667,7/24/2021 6:30,0.991444861,-0.130526192,25
2021-07-24 06:45:00,69.6521755,-2423.339863,0,69.53333333,59.56,7/24/2021 6:45,0.98078528,-0.195090322,25
2021-07-24 07:00:00,69.666074,-2414.816322,0,105.8666667,60.05333333,7/24/2021 7:00,0.965925826,-0.258819045,25
2021-07-24 07:15:00,69.7095165,-2441.328261,0,147.4,60.81333333,7/24/2021 7:15,0.946930129,-0.321439465,25
2021-07-24 07:30:00,69.73822033,-2505.021018,0,197.6,62.7,7/24/2021 7:30,0.923879533,-0.382683432,25
2021-07-24 07:45:00,69.7456205,-2483.949946,0,243.3333333,64.79333333,7/24/2021 7:45,0.896872742,-0.44228869,25
